l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,11.0,3.0,19.0,1.0,1.0,1.0,16.0
3.0,12.0,6.0,19.0,1.0,1.0,2.0,18.0
6.0,12.0,8.0,18.0,1.0,1.0,3.0,17.0
4.0,9.0,8.0,12.0,2.0,2.0,4.0,15.0
2.0,10.0,3.0,16.0,2.0,2.0,6.0,15.0
3.0,10.0,4.0,12.0,2.0,2.0,7.0,12.0
3.0,10.0,4.0,12.0,2.0,2.0,8.0,12.0
2.0,10.0,3.0,11.0,9.0,9.0,21.0,7.0
2.0,16.0,3.0,18.0,20.0,20.0,25.0,1.0
3.0,11.0,4.0,12.0,22.0,22.0,28.0,3.0
