ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
1.0,0.375,0.033333333333333326,0.5,1.0,0.6,0.08333333333333337,1.0,1.0,1.0,1.0
