ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.060564979768768,0.061769225455792,0.066832315429552,0.0720410639308,0.078731587163392,0.065899640139712,0.080921114135728,0.080956539837232
