ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.073161644673328,0.010759528769200001,0.005344543886127999,0.005344543886127999,0.005107773796288,0.005107773796288,0.012887269402048,0.003867775949248
