l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,0.0,2.0,9.0,0.0,0.0,0.0,3.0
2.0,11.0,8.0,15.0,6.0,6.0,22.0,0.0
2.0,0.0,4.0,1.0,11.0,11.0,26.0,0.0
