ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.067910924179888,0.100910997192112,0.10761972813880001,0.07744683689771201,0.11660902506116799,0.103966103081392,0.112418320593328,0.11672444947076799
