l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
3.0,4.0,4.0,11.0,2.0,2.0,11.0,2.0
4.0,4.0,8.0,11.0,2.0,2.0,12.0,4.0
8.0,4.0,9.0,11.0,2.0,2.0,13.0,1.0
2.0,5.0,3.0,10.0,2.0,2.0,14.0,2.0
2.0,7.0,4.0,13.0,5.0,5.0,18.0,3.0
4.0,11.0,7.0,13.0,5.0,5.0,19.0,3.0
7.0,11.0,9.0,14.0,5.0,5.0,20.0,1.0
7.0,11.0,9.0,14.0,5.0,5.0,21.0,1.0
7.0,11.0,8.0,14.0,6.0,6.0,22.0,1.0
3.0,13.0,7.0,14.0,6.0,6.0,24.0,1.0
3.0,13.0,7.0,14.0,6.0,6.0,25.0,1.0
7.0,11.0,8.0,12.0,8.0,8.0,28.0,0.0
