l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,0.0,8.0,5.0,0.0,0.0,0.0,6.0
6.0,5.0,8.0,6.0,3.0,3.0,10.0,4.0
6.0,5.0,8.0,6.0,3.0,3.0,11.0,4.0
8.0,0.0,9.0,6.0,11.0,11.0,15.0,0.0
