ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.0625,0.23809523809523814,0.25,0.33333333333333337,0.6666666666666667,1.0,1.0,0.7666666666666666,0.5,1.0,1.0
