ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.020018054974912,0.0403494102988,0.006052123359232,0.007311979404592,0.0036752239168,0.0036752239168,0.003682028736448,0.0089335085452,0.0048267997688319995,0.0048267997688319995,0.006081503036848,0.007718504809408
