ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.089348593201072,0.07522354312115201,0.082164790655152,0.067174237546432,0.08391336624836801,0.087310242083248,0.09283794655667199,0.09283794655667199,0.089037752370352,0.085746865447168,0.085746865447168,0.0944661616972,0.09312944175275199,0.09485488869164799,0.09486394670003201
