l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
7.0,1.0,8.0,8.0,0.0,0.0,0.0,12.0
2.0,2.0,7.0,8.0,0.0,0.0,1.0,13.0
2.0,11.0,6.0,18.0,1.0,1.0,2.0,8.0
6.0,11.0,8.0,17.0,1.0,1.0,4.0,3.0
2.0,8.0,4.0,10.0,2.0,2.0,6.0,4.0
4.0,8.0,8.0,11.0,2.0,2.0,7.0,4.0
4.0,8.0,8.0,11.0,2.0,2.0,8.0,4.0
2.0,10.0,4.0,11.0,3.0,3.0,10.0,3.0
6.0,11.0,8.0,12.0,10.0,10.0,22.0,0.0
2.0,8.0,7.0,9.0,15.0,15.0,26.0,0.0
7.0,8.0,8.0,10.0,15.0,15.0,27.0,0.0
7.0,8.0,8.0,10.0,15.0,15.0,28.0,0.0
