ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.074151076365232,0.071137824483328,0.058912474273792,0.071580492187648,0.07722160928915199,0.07277457094187201,0.08048633849036801,0.072527974539568,0.082026317720752,0.082026317720752,0.077490772099072,0.082337501356288,0.079425607063552,0.0799096556032,0.0823865926768,0.082040738641072,0.080177312625712,0.082185471582208
