ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.02487758083,0.030214751200432,0.008652577849792,0.016375465241008,0.006024645909808,0.004792117509808,0.004812425649088,0.016653192287488,0.003775173041968,0.005963082278848
