l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,2.0,8.0,8.0,0.0,0.0,0.0,23.0
2.0,8.0,8.0,11.0,2.0,2.0,6.0,17.0
2.0,11.0,4.0,12.0,3.0,3.0,8.0,10.0
4.0,11.0,6.0,12.0,5.0,5.0,9.0,9.0
2.0,8.0,8.0,10.0,10.0,10.0,20.0,12.0
