l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,0.0,8.0,6.0,0.0,0.0,0.0,8.0
4.0,12.0,8.0,18.0,1.0,1.0,2.0,14.0
4.0,18.0,8.0,20.0,2.0,2.0,4.0,5.0
8.0,13.0,9.0,20.0,2.0,2.0,5.0,4.0
4.0,6.0,8.0,12.0,3.0,3.0,7.0,11.0
4.0,6.0,8.0,12.0,3.0,3.0,8.0,11.0
8.0,0.0,9.0,6.0,4.0,4.0,9.0,2.0
8.0,10.0,9.0,14.0,7.0,7.0,11.0,4.0
8.0,6.0,9.0,10.0,8.0,8.0,15.0,2.0
7.0,18.0,8.0,19.0,13.0,13.0,17.0,3.0
8.0,12.0,9.0,13.0,17.0,17.0,18.0,2.0
