ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.07596453116723201,0.0719416704112,0.0708716856688,0.065619880643248,0.076563582152128,0.068991222151168,0.076605012647872,0.056601124576432,0.060664978015792,0.074583720984832,0.076545223049392
