ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.4285714285714286,0.4444444444444444,1.0,0.16666666666666663,0.1428571428571429,0.25,0.2222222222222222,1.0,0.6666666666666667,1.0
