l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,18.0,8.0,20.0,0.0,0.0,2.0,7.0
2.0,13.0,5.0,18.0,1.0,1.0,5.0,11.0
5.0,14.0,7.0,18.0,1.0,1.0,6.0,8.0
7.0,14.0,8.0,16.0,1.0,1.0,7.0,10.0
7.0,14.0,8.0,16.0,1.0,1.0,8.0,10.0
8.0,8.0,9.0,15.0,2.0,2.0,11.0,5.0
5.0,8.0,8.0,14.0,2.0,2.0,12.0,16.0
6.0,17.0,8.0,18.0,4.0,4.0,16.0,5.0
7.0,16.0,8.0,17.0,6.0,6.0,18.0,4.0
5.0,14.0,7.0,16.0,7.0,7.0,19.0,7.0
8.0,15.0,9.0,16.0,7.0,7.0,20.0,4.0
9.0,13.0,10.0,18.0,13.0,13.0,23.0,0.0
8.0,16.0,9.0,20.0,13.0,13.0,24.0,2.0
