ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.078706902611968,0.060422328115648,0.078760072241152,0.080541781672192,0.081448199956528,0.08665185268268799,0.07254836045483201,0.083309443793152,0.083309443793152,0.08104895615795199,0.0750016673008,0.07883794732364799,0.08580437592467201,0.08620289287748799,0.08415356844587199,0.086659186697008,0.082365414926272,0.08665185268268799,0.08462199170679999
