ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.078979986699568,0.058395035605551995,0.080899573792768,0.082695785567488,0.0836095442092,0.0888548620912,0.074636510525872,0.085485782848768,0.085485782848768,0.08320707034316802,0.077110248614848,0.080978084806912,0.088000653764032,0.08633667396932798,0.08886225427,0.082642301521072,0.0888548620912,0.08873267291180799
