ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.084356161957168,0.062439250796799996,0.078578770383808,0.0663761314672,0.072961071026992,0.08069096240051199,0.08428295884595201,0.0824997294412,0.086385026885632,0.08427859636868801,0.08643631953515199,0.086500815237808,0.080841662881072,0.080577156672448,0.08641482431300801,0.086500815237808,0.0864138472972,0.084296531444992,0.08504455363
