ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.067675100337088,0.059685862072768,0.07876529484280001,0.076646449834432,0.07230430274963201,0.08323507431520001,0.08380786075,0.08380786075,0.07983908909900801,0.083774959179568,0.081190276455472,0.08298603762323199,0.079110217698352,0.0819945944332,0.0837764106352
