l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
6.0,1.0,8.0,8.0,0.0,0.0,0.0,13.0
2.0,2.0,6.0,8.0,0.0,0.0,1.0,13.0
7.0,9.0,9.0,19.0,1.0,1.0,8.0,15.0
2.0,8.0,7.0,11.0,2.0,2.0,9.0,9.0
7.0,8.0,8.0,9.0,2.0,2.0,10.0,9.0
7.0,8.0,8.0,9.0,2.0,2.0,11.0,9.0
1.0,8.0,2.0,15.0,8.0,8.0,23.0,1.0
1.0,6.0,2.0,8.0,10.0,10.0,26.0,1.0
1.0,0.0,2.0,6.0,11.0,11.0,27.0,0.0
1.0,5.0,2.0,6.0,14.0,14.0,35.0,0.0
