ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.067868649613312,0.07702817452979199,0.075715731477952,0.07682404624043201,0.07447350584319999,0.048008628388528,0.07177302403,0.08028426055480001,0.081847082549248,0.082102276637872,0.08002508214572801,0.082128723093952,0.08206044848972799
