ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.090874188526768,0.090965528452528,0.096601690223152,0.058285590380800015,0.086049173598208,0.086854342838272,0.08904021801107201,0.08904021801107201,0.09101667172479999,0.087106439450032,0.09208681649195201,0.09208681649195201,0.095096027753008,0.09486394670003201,0.09522045041459198,0.0933726621868
