ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.07753282461188801,0.075811936538032,0.075967818824752,0.081358042129072,0.08009474411852799,0.08113565563,0.079275714081712,0.08109924798443201,0.077367489024688,0.07991966995115202,0.0718561777228,0.082881375790768,0.082977354449152,0.0782862009388,0.0812219041708
