ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.011860193236912002,0.01935220732,0.0095662801132,0.022110991014832,0.00940046875,0.007273031499951999,0.005282089137087999,0.003855073322032
