ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.05717417990963201,0.099388667939632,0.097743855259312,0.096988683164848,0.10202425096119999,0.102046928404912,0.102853061359792,0.102853061359792,0.10558476172211201,0.10558476172211201,0.09649287607091199,0.1066897927168,0.1056243839488,0.10823471386259201,0.10823471386259201
