ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.04942064680964801,0.032552737828288,0.0522164122432,0.0586127796208,0.058049879597872,0.057221460515248006,0.056592473211952,0.055917869154352,0.054260690871472
