ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.055003069246768,0.086755524793792,0.084039736472512,0.09120245349011201,0.08294937723692801,0.081676608442288,0.068426091076912,0.08047821417323199,0.08047821417323199,0.090784366379008,0.088398402678448,0.09104398499319999,0.08818839551795199,0.09079081675
