ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.026897834168368,0.066951818953648,0.072003613311232,0.072003613311232,0.064014934941952,0.065784722733232,0.072182595207472,0.072171029159872,0.07217565551411201
