ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.049933331712448015,0.074436622541872,0.07450245600812799,0.05908041088,0.068643958673968,0.07073044557380799,0.07073044557380799,0.07461034795844801,0.074620158603712,0.07598848507
