ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.08525364756280002,0.08342007006212801,0.081372426968752,0.08720489272652801,0.077070623376832,0.077212170077632,0.07810664955539201,0.08536896064844801,0.087296519905072,0.08502802743659199,0.081563819282368,0.08701291669120001,0.08316748348,0.07880850401171201,0.082657719253168,0.0872676075328,0.087276917968432,0.087224489582848,0.0863625588208,0.082625921150128
