l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
6.0,12.0,8.0,13.0,2.0,2.0,7.0,6.0
2.0,6.0,8.0,12.0,2.0,2.0,8.0,11.0
2.0,12.0,6.0,13.0,5.0,5.0,14.0,5.0
3.0,13.0,8.0,14.0,5.0,5.0,16.0,7.0
5.0,14.0,8.0,15.0,6.0,6.0,17.0,6.0
2.0,13.0,3.0,14.0,6.0,6.0,18.0,4.0
2.0,14.0,5.0,15.0,10.0,10.0,23.0,4.0
7.0,12.0,8.0,13.0,13.0,13.0,27.0,2.0
