ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.012679327841200001,0.036268908459568004,0.0100291349068,0.008859414012351999,0.009699742394799999,0.0036699659334880003,0.0036699659334880003,0.008381964628528001,0.0052372307212,0.010151985368752,0.004990668771328,0.003689452652992
