ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.021051718828287998,0.051590240108800006,0.012153799831552,0.004936227946432,0.011311958479408,0.0270607974892,0.00988063612,0.005028542466351999,0.0048802500268
