ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.0759603042412,0.045593260741888006,0.058622821104688,0.0704188096972,0.071484051933232,0.07772900252876801,0.079463688773632,0.08129667554987201,0.081364754957488,0.079499395398832
