ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.0752052801868,0.074566438311472,0.071049847025968,0.0740559662188,0.074148278494768,0.04815312163,0.0773967693292,0.081532150908928
