ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.020018054974912,0.0403494102988,0.009360187792432,0.011400744683968,0.0135090783052,0.0485668333168,0.003675842519488,0.015129123371008002,0.005024159738800001,0.005024159738800001,0.0036783169648000004,0.005197719766192,0.007311979404592,0.0037179156100479996,0.003812638492672,0.009689646268672,0.004926844241152,0.003940921751488,0.004795554015232
