ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.074090462802352,0.067599268167472,0.06957782028203201,0.071416243356928,0.069215543388592,0.063561533321392,0.07590348236435199,0.059871068230912004,0.073877032897072,0.073877032897072,0.075899725991872,0.073619108792368,0.074090462802352,0.075839631552448,0.075696025654528,0.067164267286528,0.075867329574448,0.075501864092608,0.07421776814924799
