ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.009654479153151999,0.0053944695070720005,0.008092673836287999,0.012254145869248,0.0057574773232,0.0074599069045120005,0.028461360065199996,0.006476799366592,0.005566707572992,0.006176327123247999,0.0036662545661920003,0.007625306164912001,0.011152037241088,0.0038433014522079997,0.0123578973808,0.004915584821248
