ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.048268209718528,0.008930272029999999,0.011521647132928001,0.052446200072128,0.052446200072128,0.005045135754688,0.003694402207168,0.024885219493312,0.0083201219692,0.009881614647088,0.009881614647088,0.008448029709568
