ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.25,0.4285714285714286,0.5,0.16666666666666663,1.0,1.0,1.0,1.0,0.375,1.0
