ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.023345983736368,0.05885084203,0.06388619457356799,0.06537103550079999,0.0629549700928,0.06403103252684801,0.061487350540288005,0.063933122865328
