l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,12.0,8.0,19.0,1.0,1.0,3.0,12.0
8.0,12.0,9.0,19.0,1.0,1.0,4.0,8.0
9.0,12.0,10.0,20.0,12.0,12.0,28.0,2.0
4.0,19.0,8.0,20.0,12.0,12.0,29.0,3.0
8.0,19.0,9.0,20.0,12.0,12.0,30.0,3.0
8.0,11.0,9.0,12.0,12.0,12.0,31.0,1.0
6.0,19.0,8.0,20.0,17.0,17.0,39.0,1.0
