ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.021766787233792,0.041281355548672,0.014927438891967999,0.013948508413888,0.013535597205952,0.010262524347952,0.006878533391152001,0.005095869908992,0.005063297228799999,0.014946100574128,0.0140219464192,0.0062459142074080005,0.0062459142074080005,0.005031360023488,0.010978497549232,0.005635297774528,0.006603045667072
