ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.060279327299247995,0.06132732039520001,0.06086422605227201,0.053531137719088004,0.071375659401472,0.0709407251008,0.0695567641228,0.066995289710512,0.071416704576688,0.06258584571999999,0.069101300844592,0.0712908236608,0.07122491173700801
