l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
7.0,10.0,9.0,19.0,1.0,1.0,2.0,8.0
2.0,12.0,3.0,17.0,1.0,1.0,3.0,4.0
3.0,11.0,7.0,18.0,1.0,1.0,4.0,7.0
2.0,8.0,3.0,13.0,3.0,3.0,9.0,4.0
2.0,17.0,3.0,19.0,12.0,12.0,24.0,0.0
