ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.022087066936768,0.035320616479167996,0.020379666393087997,0.010753616012848,0.009650246753968,0.0108038833648,0.0108038833648,0.016883629171648
