ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.011337696742192,0.053193699111471995,0.008424499932592,0.017914990276528,0.011606942997952,0.011263466041792002,0.011263466041792002,0.006812064599487999,0.004858054162432001,0.008619000399808,0.008619000399808,0.017115143515072002,0.003963557104432,0.003858481201408,0.006785996243200001,0.005179536794032
