l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,0.0,4.0,8.0,0.0,0.0,0.0,16.0
4.0,1.0,8.0,7.0,0.0,0.0,1.0,16.0
4.0,7.0,8.0,8.0,3.0,3.0,10.0,12.0
8.0,5.0,9.0,7.0,3.0,3.0,14.0,10.0
8.0,0.0,9.0,5.0,4.0,4.0,18.0,8.0
8.0,4.0,9.0,5.0,24.0,24.0,41.0,3.0
