ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.012260129247232,0.007120556230191999,0.017018631788992,0.014199647353647999,0.024196368848128,0.0100062772972,0.005322884846848,0.0074781310858719995,0.008187203773888,0.007333054942767999,0.005459813988352,0.0052921298032,0.010805197815232,0.004801802474752001,0.020679582244912,0.007480049584048,0.003801800078512
