ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.069500013147952,0.027762129285567996,0.027762129285567996,0.018962435260672,0.009996808956352,0.010650844506112,0.004839300489472001,0.004839300489472001,0.004920588869632
