ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.036162509627392,0.02303375947,0.0077018453872,0.0055770878560479995,0.008465115857199999,0.006179489265328001,0.005753381572528001,0.004966886802688,0.014361371173312,0.004277203700272,0.027585857148351996,0.006278191498672,0.0040299393292,0.006323458130368,0.005027603296192,0.005027603296192,0.0047911802992,0.0038433014522079997
