l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
8.0,0.0,9.0,7.0,1.0,1.0,4.0,8.0
6.0,0.0,8.0,2.0,1.0,1.0,6.0,9.0
8.0,5.0,9.0,13.0,4.0,4.0,12.0,6.0
6.0,12.0,8.0,13.0,4.0,4.0,13.0,4.0
2.0,15.0,8.0,20.0,7.0,7.0,17.0,4.0
2.0,13.0,8.0,15.0,8.0,8.0,19.0,1.0
7.0,1.0,8.0,2.0,9.0,9.0,20.0,8.0
8.0,15.0,9.0,20.0,13.0,13.0,23.0,0.0
