ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.0600296249932,0.011122383491008001,0.0036919274024320003,0.007811135325232,0.007245903265791999,0.007245903265791999,0.006145658828799999,0.0036674916748,0.007848015289792001,0.003816974154688
