l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,2.0,6.0,9.0,0.0,0.0,0.0,18.0
6.0,3.0,8.0,9.0,0.0,0.0,2.0,15.0
8.0,5.0,9.0,16.0,3.0,3.0,5.0,11.0
3.0,9.0,8.0,13.0,3.0,3.0,7.0,12.0
8.0,0.0,9.0,8.0,4.0,4.0,9.0,6.0
2.0,9.0,3.0,10.0,8.0,8.0,19.0,5.0
6.0,8.0,8.0,9.0,10.0,10.0,21.0,7.0
6.0,3.0,7.0,4.0,27.0,27.0,30.0,0.0
7.0,3.0,8.0,5.0,27.0,27.0,31.0,0.0
7.0,3.0,8.0,5.0,27.0,27.0,32.0,0.0
