ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.0668735011312,0.06449431695812799,0.07907361338291201,0.07884222162884799,0.079120201582528,0.07369077949547201,0.079064106606592,0.073590725413312,0.07680237007480001,0.077222553229312,0.0722723660908,0.072915128942848,0.079114971881392,0.069463864212928,0.077123930172208,0.077222553229312,0.077196596134192
