ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.072151136821168,0.05011947395987201,0.064062336591808,0.07774555445828801,0.0763951043392,0.0672290814508,0.076244133195952,0.07784299583339199,0.078271510017472,0.081768314781952
