ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.012380188322608001,0.025912979113407997,0.010898887990192,0.024618456107008,0.016271934577072,0.015561356959168,0.004861180076992,0.0075097902832000005,0.003660378489088,0.003683884668928,0.006161782382512001,0.006161782382512001,0.005209320766912,0.0053219432428
