ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.3571428571428571,0.5833333333333333,0.2727272727272727,1.0,1.0,0.5,1.0,0.8571428571428572,1.0,0.5,0.5
