ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.09332660479940799,0.05872238749355199,0.09926606723819201,0.09502099665740801,0.09848769531524801,0.099932797097008,0.10199023793195201,0.095673753673648,0.094356626972848,0.09402977454899202,0.091199472080128,0.10120126697267201,0.101452199852032,0.097893797382592,0.1018233194668
