ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.055628721737727996,0.077024873246128,0.06425920194092799,0.0680919255628,0.073542806677168,0.067476716230192,0.079294743359152,0.079294743359152,0.075213240791488,0.0804992423308,0.08034252721604801
